,FMID,MarketName,Facebook,Twitter,Youtube,Website,has_social_media,city,State,street,County,x,y,Credit,WIC,WICcash,SFMNP,Organic,Flowers,Vegetables,Meat,Nursery,Wine,Coffee,Fruits,PetFood,WildHarvested,updateTime,Location,AddressNumber,PlaceName,StateName,StreetName,StreetNamePreDirectional,StreetNamePostDirectional,ZipCode,StreetNamePrefix,StreetNameSuffix,USPSBox,OccupancySuite
4026,1010636,King Farmers Market,www.facebook.com/KingFarmersMarket,https://twitter.com/KingFarmersMkt,,http://www.kingfarmersmarket.org,True,King,North Carolina,105 moore road,Stokes,-80.341586,36.276453,1,1,0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6/27/2016 1:25:02 PM,,105,,,moore,,,,,road,,
4027,1004921,King Ferry Farmers Market,,,,http://www.kingferry.blogspot.com,True,King Ferry,New York,34b state route,Cayuga,-76.6175,42.6666,0,0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6/27/2013 9:08:31 PM,Local government building grounds,,,,34b,,,,state route,,,
4028,1012698,King George Farmers Market,FAcebook.com/KingGeorgeFarmersMarket,,,http://KingerogeFarmersMarket.com,True,King George,Virginia,10381 ridge road,King George,-77.1638413,38.2577486,1,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/18/2016 7:04:11 PM,,10381,,,ridge,,,,,road,,
4029,1011182,King Street Station Farmers Market,https://www.facebook.com/upperkingfarmersmarket,,,,True,Alexandria,Virginia,1755 duke street,Alexandria,-77.060783,38.805003,1,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5/21/2015 6:06:30 PM,,1755,,,duke,,,,,street,,
4030,1000653,Kings Beach Farmers Market,,,,http://www.foothillfarmersmarket.com,True,Kings Beach,California,28 coon highway st,Placer,-120.15,39.15,0,0,0,0,,,,,,,,,,,2009,,,,,28 coon,,,,highway,st,,
4031,1003171,Kingfield Farmers Market,https://www.facebook.com/kingfieldmarket,https://twitter.com/kingfieldmarket,,http://www.neighborhoodrootsmn.org,True,Minneapolis,Minnesota,4310 nicollet s ave,Hennepin,-93.278142,44.924521,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7/15/2016 5:03:40 PM,,4310,,,nicollet,,s,,,ave,,
4032,1004419,Kingfield Farmers Market,,,,,False,Kingfield,Maine,main st rt 27,Franklin,-70.2238,45.0462,0,0,0,0,,,,,,,,,,,2009,,,,,main,,,,,st,,rt 27
4033,1012794,Kingman Farmers Market,https://www.facebook.com/KingmanFarmersMarket/,,,http://www.kingmanfarmersmarket.org,True,Kingman,Arizona,102 beale east st,Mohave,-114.057378,35.18972,1,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8/24/2016 3:23:26 PM,,102,,,beale,east,,,,st,,
4034,1001665,Kings Park Farmers Market,,,,http://www.ligreenmarket.org,True,Kings Park,New York,25a,Suffolk,-73.25498,40.884821,1,1,0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5/17/2012 4:16:20 PM,Local government building grounds,,,,25a,,,,,,,
4035,1005191,Kingsford Farmers Market,,,,,False,Kingsford,Michigan,,,-83.1816,42.6628,0,0,0,0,,,,,,,,,,,2009,,,,,,,,,,,,
4036,1009344,Kingsley Market,https://www.facebook.com/KingsleyMarket,,,,True,Kingsley,Michigan,,,-85.5362,44.583,1,0,0,0,,,,,,,,,,,2013,,,,,,,,,,,,
4037,1003789,kingsport farmers market,,,,,False,kingsport tn.,Tennessee,of clinchfild and center street,Sullivan,-82.5648,36.551,0,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4/19/2011 8:43:15 PM,Local government building grounds,,,,of clinchfild and center,,,,,street,,
4038,1011090,Kingston Farmers Market,https://www.facebook.com/pages/Kingston-Farmers-Market/131653960200638,,,http://Kingstonfarmersmarket.com,True,Kingston,Washington,,Kitsap,-122.4969392,47.7961767,1,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4/28/2015 5:07:07 PM,,,,,,,,,,,,
4039,1003269,Kingston Farmers Market,,,,http://www.kingstonfarmersmarket.org,True,Kingston,New York,,Ulster,-74.019467,41.932788,1,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6/27/2013 12:22:17 PM,Closed-off public street,,,,,,,,,,,
4040,1010308,Kingston Springs Farmers  Artisans Market,https://www.facebook.com/KSFarmersMarket,,,https://www.ksfarmersmarket.org,True,Kingston Springs,Tennessee,147 harpeth view trail,Cheatham,-87.09654,36.089032,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3/27/2015 12:28:54 PM,,147,,,harpeth view,,,,,trail,,
4041,1012817,Kingstowne Farmers Market,,,,,False,Alexandria,Virginia,5870 kingstowne ctr,Fairfax,-77.13554,38.772762,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10/12/2016 11:29:55 PM,,5870,,,kingstowne,,,,,ctr,,
4042,1001029,Kingwood Farmers Market,,,,,False,Kingwood,West Virginia,106 main west street,Preston,-79.687614,39.472237,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6/27/2013 1:16:06 PM,Local government building grounds,106,,,main,west,,,,street,,
4043,1002919,Kinoole Farmers Market,,,,,False,Hilo,Hawaii,1990 kinoole street,Hawaii,-155.0701111,19.69045556,1,0,0,0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6/1/2012 7:53:29 PM,Other,1990,,,kinoole,,,,,street,,
4044,1009262,Kirbys Farmers Market,,,,http://www.localharvest.org/kirbys-farmers-market-M53871,True,Medford,New Jersey,67 main north st,,-74.8234,39.9026,1,0,0,0,,,,,,,,,,,2013,,67,,,main,north,,,,st,,
4045,1000666,Kirkland Wedneseday Market,,@KirklandWMarket,,http://www.kirklandmarket.org,True,Kirkland,Washington,25 lakeshore plz,King,-122.208821,47.6754967,1,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3/24/2015 3:53:33 PM,,25,,,lakeshore,,,,,plz,,
4046,1008594,Kirksville Kiwanis Farmers Market,,,,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=603,True,Kirksville,Missouri,elson and east washington north streets,Adair,-92.584302,40.194697,1,0,0,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6/26/2013 5:51:37 PM,Closed-off public street,,,,elson and east washington,north,,,,streets,,
4047,1005096,Kirkwood Farmers Market,,,,http://www.downtownkirkwood.com,True,Kirkwood,Missouri,150 argonne east,St. Louis,-90.4024,38.5793,0,0,0,0,,,,,,,,,,,6/12/2013 12:51:56 PM,,150,,,argonne,east,,,,,,
4048,1009508,Kissimmee Valley Farmers Market,https://www.facebook.com/KissimmeeValleyFarmersMarket,,,http://www.kissimmeemainstreet.wordpress.com/,True,Kissimmee,Florida,421 broadway,,-81.4042,28.2955,1,0,0,0,,,,,,,,,,,2013,,421,,,broadway,,,,,,,
4049,1011117,Kittery Community Market,facebook.com/kitterymarket,twitter.com/kitterymarket,,http://www.kitterycommunitymarket.com,True,Kittery,Maine,10 shapleigh road,York,-70.736542,43.090021,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,6/27/2016 1:06:11 PM,,10,,,shapleigh,,,,,road,,
4050,1002224,Kittitas County Farmers Market,,,,http://www.kcfarmersmarket.com,True,Ellensburg,Washington,,Kittitas,-120.547,46.9955,0,0,0,0,,,,,,,,,,,2009,,,,,,,,,,,,
4051,1000751,kitty hawk farm  flea market,,,,http://www.kittyhawkfleamarket.com,True,Kitty Hawk,North Carolina,4100 ncroatan hwy,Dare,-75.6975,36.0718,0,0,0,0,,,,,,,,,,,Apr 16 2010 10:08 PM,,4100,,,ncroatan,,,,,hwy,,
4052,1000560,Klamath Falls Farmers Market Assoc Inc,https://www.facebook.com/pages/Klamath-Falls-Farmers-Market/399618840083261,,,http://www.klamathfallsfarmersmarket.org,True,Klamath Falls,Oregon,,Klamath,-121.779885,42.226484,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,8/10/2016 12:53:34 AM,,,,,,,,,,,,
4053,1006065,Klems Farmers Market in Spencer,https://www.facebook.com/KlemsFarmersMarket,,,http://www.klemsonline.com,True,Spencer,Massachusetts,117 main west street route 9,Worcester,-72.2005,42.2694,1,0,0,0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3/17/2014 10:06:57 AM,Private business parking lot,117,,,main,west,,,,street,,route 9
4054,1001453,Knightstown Farmers Market,,,,,False,Knightstown,Indiana,washington north st,Rush,-85.5245,39.796,0,0,0,0,,,,,,,,,,,May 13 2010 8:30 PM,,,,,washington,north,,,,st,,
4055,1004443,KNOW YOUR FARMER KNOW YOUR FOOD FARMERS MARKET,,,,,False,Valdosta,Georgia,1409 old lake park road,Lowndes,-83.2004,30.7396,0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6/13/2011 5:40:44 PM,Private business parking lot,1409,,,old lake park,,,,,road,,
4056,1002203,Knox County Farmers Market,,,,,False,Mt. Vernon,Ohio,vernon city square,Knox,-82.9796,39.971,0,0,0,0,,,,,,,,,,,2009,,,,,vernon city,,,,,square,,
4057,1002690,Knox Farmers Market,,,,http://www.knoxfarmersmarket.org,True,Knox,Indiana,1601 heaton south street,Starke,-86.6206576,41.2826208,0,1,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3/14/2014 11:00:28 AM,Other,1601,,,heaton,south,,,,street,,
4058,1009962,Knoxville Farmers Market Laurel,https://www.facebook.com/pages/FARM-Markets-Knoxville-Oak-Ridge/125470877524884,,,http://www.easttnfarmmarkets.org/,True,Knoxville,Tennessee,3457 kingston pike,Knox,-83.960966,35.947756,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4/17/2014 5:46:54 PM,"Faith-based institution (e.g., church, mosque, synagogue, temple)",3457,,,kingston,,,,,pike,,
4059,1012465,Knoxville Farmers Market Ebenezer Road,Ebenezer Road Farmers Market,Ebenezer Road Farmers Market,,http://easttnfarmmarkets.org,True,Knoxville,Tennessee,1001 ebenezer road,Knox,-84.0706129,35.8930945,1,0,0,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/12/2016 8:02:34 AM,,1001,,,ebenezer,,,,,road,,
4060,1012464,Knoxville Farmers Market Lakeshore,Lakeshore Farmers Market,Lakeshore Farmers Market,,http://easttnfarmmarkets.org,True,Knoxville,Tennessee,,Knox,-83.9883144,35.9221074,1,0,0,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/12/2016 7:56:17 AM,,,,,,,,,,,,
4061,1012628,Knoxville Farmers Market,knoxville farmers market,,,,True,Knoxville,Iowa,,Marion,-93.097039,41.318334,1,1,0,1,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7/14/2016 10:52:34 PM,,,,,,,,,,,,
4062,1010874,Kokomo Downtown Farmers Market,www.facebook.com/kokomofarmersmarket,,,http://www.kokomofarmersmarket.com,True,Kokomo,Indiana,,Howard,-86.133519,40.488463,1,1,1,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3/2/2015 2:29:34 PM,,,,,,,,,,,,
4063,1010491,KOLLSTEDT FAMILY FARM,,,,,False,Fairfield,Ohio,4655 river road,Butler,-84.567481,39.351705,1,0,0,0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8/13/2014 5:40:41 PM,,4655,,,river,,,,,road,,
4064,1001127,Koloa Ball Park Knudsen Sunshine Markets,,,,,False,Koloa,Hawaii,maluhia road,Kauai,-159.465,21.9081,0,0,0,0,,,,,,,,,,,2009,,,,,maluhia,,,,,road,,
4065,1007538,Kona Pacific Farmers Cooperative Farmers Market,,,,,False,Captain Cook,Hawaii,,Hawaii,-155.916,19.4897,0,0,0,0,,,,,,,,,,,2009,,,,,,,,,,,,
4066,1010722,Kona Sunset Farmers Market,https://www.facebook.com/konasunsetmarket/,,,http://www.konasunsetmarket.com,True,Kailua Kona,Hawaii,,Hawaii,-156.00057,19.65248,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7/8/2016 3:04:45 AM,,,,,,,,,,,,
4067,1000954,Koo Koose Farmers Market,,,,,False,Deposit,New York,192 front st,Broome,-75.4233,42.0609,0,0,0,0,,,,,,,,,,,Apr 16 2010 12:28 PM,,192,,,front,,,,,st,,
4068,1002240,KooskiaKamiah Farmers Market,,,,,False,Kamiah,Idaho,68 12 on hwy,,-116.029,46.2271,0,0,0,0,,,,,,,,,,,2009,,68,,,12,,,,on hwy,,,
4069,1001306,Kootenai County Farmers Market I,,,,http://www.kootenaicountyfarmersmarket.com,True,Hayden,Idaho,95 prairie hwy ave,Kootenai,-116.792,47.7444,0,0,0,0,,,,,,,,,,,2009,,,,,95 prairie,,,,hwy,ave,,
4070,1001307,Kootenai County Farmers Market II,,,,http://www.kootenaicountyfarmersmarket.com,True,Hayden,Idaho,5 between sherman and front st,,-116.787,47.766,0,0,0,0,,,,,,,,,,,2009,,5,,,between sherman and front,,,,,st,,
4071,1011753,Koreshan Sunday Farmers Market,,,,http://www.floridastateparks.org/park/koreshan,True,Estero,Florida,3800 corkscrew road,Lee,-81.813049,26.433792,1,0,0,0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1/6/2016 8:19:27 AM,,3800,,,corkscrew,,,,,road,,
4072,1000183,Kosciusko County Farmers Market LLC,,,,,False,Warsaw,Indiana,1400 kosciusko county fairgrounds smith street,Kosciusko,-85.8379,41.2322,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1/18/2012 4:25:43 PM,Local government building grounds,1400,kosciusko county fairgrounds,,smith,,,,,street,,
4073,1002799,Kossuth County Farmers Market,,,,,False,Algona,Iowa,dodge nebraska streets,Kossuth,-94.0956,43.3755,0,0,0,0,,,,,,,,,,,2009,,,,,dodge nebraska,,,,,streets,,
4074,1002140,Kronenwetter Farmers Market,https://www.facebook.com/KronenwetterWI,,,http://kronenwetter.org/departments/CD/CEvents/farmersmarket,True,Kronenwetter,Wisconsin,2390 terrebonne drive,Marathon,-89.623096,44.853861,1,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3/20/2015 10:15:13 AM,,2390,,,terrebonne,,,,,drive,,
4075,1016770,Ktizo UCC Farmers Market,https://www.facebook.com/ktizofarmersmarket,,,,True,Phoenix,Arizona,8740 35th north ave,Maricopa,-112.134509,33.565282,1,0,0,0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,11/4/2016 5:26:55 AM,,8740,,,35th,north,,,,ave,,
4076,1007530,Kukui Grove Shopping Center Farmers Market,,,,,False,Lihue,Hawaii,,Kauai,-159.393,21.9674,0,0,0,0,,,,,,,,,,,2009,,,,,,,,,,,,
4077,1000520,Kuna Farmers Market,https://www.facebook.com/pages/Kuna-Farmers-Market/104827502889837,,,http://www.kunafarmersmarket.com,True,Kuna,Idaho,main street,Ada,-116.415209,43.490515,1,0,0,0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3/29/2015 2:06:52 PM,,,,,main,,,,,street,,
4078,1009523,Kunnaris Farm Market,https://www.facebook.com/pages/Kunnaris-Farm-Market/215853585158878,,,http://www.kunnaris.com/index.html,True,Virginia,Minnesota,1303 8th south street,,-92.5537,47.516,1,0,0,0,,,,,,,,,,,2013,,1303,,,8th,,south,,,street,,
4079,1004742,Kuyahoora Valley Farmers Market,,,,http://www.kvfarmersmarket.com/,True,Barneveld,New York,5 blue heron dr,Herkimer,-75.1694,43.2161,0,0,0,0,,,,,,,,,,,2011,,5,,,blue heron,,,,,dr,,
4080,1007629,LAnse Farmers Market,,,,,False,L'Anse,Michigan,broad st,Baraga,-88.444,46.7504,0,0,0,0,,,,,,,,,,,Jun 17 2010 10:43 AM,,,,,broad,,,,,st,,
4081,1004330,LA AdamsVermont Farmers Market,,,,http://www.farmernet.com,True,Los Angeles,California,1432 adams west st,Los Angeles,-118.292,34.0324,0,0,0,0,,,,,,,,,,,2009,,1432,,,adams,west,,,,st,,
4082,1005487,LA Arts District Little Tokyo Farmers Market,,,,,False,Los Angeles,California,700 block traction st st 3rd,Los Angeles,-118.236,34.0459,0,0,0,0,,,,,,,,,,,2009,,700,,,block traction,,,,,st,,st 3rd
4083,1002082,LA Central Avenue Farmers Market,,,,http://www.farmernet.com,True,Hollywood,California,43rd,Los Angeles,-121.448,38.5706,0,0,0,0,,,,,,,,,,,2009,,,,,43rd,,,,,,,
4084,1005154,LA Chinatown Farmers Market,,,,http://www.farmernet.com,True,Los Angeles,California,727 hill alpine north,Los Angeles,-118.24,34.0628,0,0,0,0,,,,,,,,,,,2009,,727,,,hill alpine,north,,,,,,
4085,1004896,LA Harambee Farmers Market,,,,http://www.farmernet.com,True,Los Angeles,California,,Los Angeles,-118.331,33.989,0,0,0,0,,,,,,,,,,,2009,,,,,,,,,,,,
4086,1003447,LA Larchmont Village Farmers Market,,,,,False,Los Angeles,California,694,Los Angeles,-118.324,34.0834,0,0,0,0,,,,,,,,,,,2009,,,,,,,,,,,,694
4087,1002081,LA Leimert Park Farmers Market,,,,http://www.farmernet.com,True,Hollywood,California,43rd,Los Angeles,-118.34,34.0106,0,0,0,0,,,,,,,,,,,2009,,,,,43rd,,,,,,,
4088,1003446,LA Melrose Place Farmers Market,,,,,False,Los Angeles,California,,Los Angeles,-118.374,34.0841,0,0,0,0,,,,,,,,,,,2009,,,,,,,,,,,,
4089,1005752,LA Seventh  Fig Farmers Market,,,,http://www.farmernet.com,True,Los Angeles,California,figueroa st 7th,Los Angeles,-118.26,34.0494,0,0,0,0,,,,,,,,,,,2009,,,figueroa,st,,,,7th,,,,
4090,1001269,LA Silverlake Farmers Market,,,,http://www.farmernet.com,True,Los Angeles,California,9700 sunset blvd,Los Angeles,-118.282,34.0943,0,0,0,0,,,,,,,,,,,2009,,9700,,,sunset,,,,,blvd,,
4091,1003441,LA Wilshire Center Farmers Market,,,,http://www.ccfm.com,True,Tarzana,California,,Los Angeles,-119.016,36.0678,0,0,0,0,,,,,,,,,,,2009,,,,,,,,,,,,
4092,1004942,LINA Farmers Market,,,,,False,Wilmington,Delaware,8th,New Castle,-75.5722,39.753,0,0,0,0,,,,,,,,,,,Apr 18 2010 8:38 PM,,,,,8th,,,,,,,
4093,1003444,La Canada Flintridge Farmers Market,,,,http://www.farmernet.com,True,La Canada Flintridge,California,,Los Angeles,-118.198,34.2035,0,0,0,0,,,,,,,,,,,2009,,,,,,,,,,,,
4094,1009715,La Cienega CFM at Kaiser WLA,https://www.facebook.com/kaiserwestlafarmersmarket?ref=hl,https://twitter.com/MNPFarmersMkt,,http://www.lacienegafarmersmarket.com,True,Mid-City Los Angeles,California,6041 cadillac avenue,Los Angeles,-118.375266,34.038659,1,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4/1/2014 8:23:30 PM,Healthcare Institution,6041,,,cadillac,,,,,avenue,,
4095,1009714,La Cienega Farmers Market,https://www.facebook.com/lacienegafarmersmarket?ref=hl,https://twitter.com/LaCienegaCFM,,http://www.lacienegafarmersmarket.com,True,Mid-City Los Angeles,California,1801 la cienega so blvd,Los Angeles,-118.377144,34.044349,1,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4/1/2014 8:21:41 PM,Private business parking lot,1801,,,la cienega,so,,,,blvd,,
4096,1002405,La Crescent Farmers Market,,,,http://www.lacrescentfarmersmarket.blogspot.com,True,La Crescent,Minnesota,420 2nd south street,Houston,-91.3064796,43.8271774,1,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3/25/2015 12:11:23 PM,,420,,,2nd,south,,,,street,,
4097,1003343,La Familia Verde Farmers Market,,,,http://www.lafamiliaverde.org,True,Bronx,New York,tremont east ave,Bronx,-73.894306,40.846393,1,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6/27/2016 6:16:48 PM,,,,,tremont,east,,,,ave,,
4098,1009424,La Follette Park ,https://www.facebook.com/pages/Chicago-Farmers-Markets/19988198547?sid=4c2c43d8cfa7095a22e0d9f9c19d26c3&ref=search,,,http://www.cityofchicago.org/city/en/depts/dca/supp_info/farmers_market3.html,True,Chicago,Illinois,1333 laramie north,,-87.755263,41.905314,1,0,0,0,,,,,,,,,,,2013,,1333,,,laramie,north,,,,,,
4099,1001700,La Grande Farmers Market,https://www.facebook.com/pages/La-Grande-Farmers-Market/285515517634,,,http://www.lagrandefarmersmarket.org,True,La Grande,Oregon,adams ave,Union,-118.096306,45.329908,1,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6/27/2016 7:56:37 PM,,,,,adams,,,,,ave,,
4100,1011114,La Grange Farmers Market,https://www.facebook.com/lagrangefarmersmarket,,,http://www.lgba.com/LGBA-Farmers-Market,True,La Grange,Illinois,grange road,Cook,-87.8696183,41.8141344,1,0,0,0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7/12/2016 4:17:29 PM,,,,,grange,,,,,road,,
4101,1007426,La Grange Farmers Market  Artisans,https://www.facebook.com/pages/La-Grange-Farmers-Market-Artisans/119743604720232,,,http://www.lagrangefarmersmarket.com,True,La Grange,Kentucky,100 main west street,Oldham,-85.3796,38.4076,1,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,6/27/2016 2:06:21 PM,,100,,,main,west,,,,street,,
4102,1009451,La Jara Farmers Market,https://www.facebook.com/pages/La-Jolla-Open-Aire-Market/106322796070734?ref=hl,,,http://www.lajollamarket.com/,True,La Jolla,California,girard st,,-117.272,32.8376,1,0,0,0,,,,,,,,,,,2013,,,,,girard,,,,,st,,
4103,1001366,La Marqueta,,,,,False,Manhattan,New York,1607 park avenue,New York,-73.9437,40.7982,0,0,0,0,,,,,,,,,,,May 5 2010 2:02 PM,,1607,,,park,,,,,avenue,,
4104,1001365,La Marqueta Farmers Market,,,,,False,New York City,New York,harlem park e ave,New York,-73.9438,40.7983,0,0,0,0,,,,,,,,,,,May 5 2010 2:03 PM,,,harlem,,park,,e,,,ave,,
4105,1005521,La Mesa Certified Farmers Market,https://www.facebook.com/pages/La-Mesa-Certified-Farmers-Market/143905265741109,,,,True,La Mesa,California,university and spring st,San Diego,-117.022129,32.767141,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3/31/2014 10:29:29 PM,Local government building grounds,,,,university and spring,,,,,st,,
4106,1006071,La Plata Farmers Market,,,,,False,La Plata,Maryland,washington avenue,Charles,-76.978626,38.530173,0,1,0,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5/16/2012 1:10:31 PM,Local government building grounds,,,,washington,,,,,avenue,,
4107,1001948,La Plaza Latino Farmers Market,https://www.facebook.com/laplazalatinmarket,https://twitter.com/La_Plaza_Market,,http://www.clubcmva.com,True,Richmond,Virginia,4802 richmond va warwick 23224 road,Richmond City,-77.4797785,37.4835568,1,0,0,0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4/22/2014 3:15:44 PM,Local government building grounds,4802,richmond,va,warwick,,,23224,,road,,
4108,1007845,La posada FM,,,,,False,Green Valley,Arizona,continental rd,Pima County,-110.975,31.8565,0,0,0,0,,,,,,,,,,,2011,,,,,continental,,,,,rd,,
4109,1004880,La Reine Farmers Market,,,,,False,Saint Croix,Virgin Islands,,Christiansted,-64.7789,17.7322,0,0,0,0,,,,,,,,,,,2009,,,,,,,,,,,,
4110,1007018,La Union Farmers Market,,,,,False,La Union,New Mexico,,Dona Ana,-106.664,31.9481,0,0,0,0,,,,,,,,,,,2009,,,,,,,,,,,,
4111,1009331,LaCenter Community Farmers Market,https://www.facebook.com/FarmersMarketLaCenter,,,,True,La Center,Washington,,,-122.671,45.8623,1,0,0,0,,,,,,,,,,,2013,,,,,,,,,,,,
4112,1006879,Lacey Farmers Market,,,,http://www.ci.lacey.wa.us/community-market.html,True,Lacey,Washington,,Thurston,-122.824,47.0414,0,0,0,0,,,,,,,,,,,2009,,,,,,,,,,,,
4113,1006058,Laconia Farmers Market,https://www.facebook.com/laconiafarmersmarket,,,http://Www.laconiafarmersmarket.com,True,Laconia,New Hampshire,beacon street east extension,Belknap,-71.468591,43.52759,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3/31/2014 7:47:47 PM,Local government building grounds,,,,beacon street,east,,,,extension,,
4114,1002135,Laconia Main Street Outdoor Marketplace,https://www.facebook.com/pages/Laconia-Main-St-Marketplace/194788787205971,,,,True,Laconia,New Hampshire,main,Belknap,-71.470817,43.528653,1,0,0,0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3/20/2014 6:20:46 AM,Local government building grounds,,,,main,,,,,,,
4115,1001598,LaCrosse Farmers Market,,,,,False,LaCrosse,Kansas,of the railroad tracks on east side north,Rush,-99.3115,38.5336,0,0,0,0,,,,,,,,,,,2009,,,,,of the railroad tracks on east side,north,,,,,,
4116,1006673,Lafayette County Famers Market Concordia,,,,,False,Concordia,Missouri,600 main street,Lafayette,-93.5726,38.9858,0,0,0,0,,,,,,,,,,,2009,,600,,,main,,,,,street,,
4117,1008768,Lafayette County Farmers Market  Higginsville,,,,http://www.higginsvillechamber.org/market.aspx,True,Higginsville,Missouri,15 20th east street,Lafayette,-93.716878,39.075013,1,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6/28/2013 1:46:09 PM,Local government building grounds,15,,,20th,east,,,,street,,
4118,1008770,Lafayette County Farmers Market  Lexington,,,,http://www.visitlexingtonmo.com,True,Lexington,Missouri,1211 main street,Lafayette,-93.880845,39.185393,1,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6/28/2013 1:51:33 PM,Private business parking lot,1211,,,main,,,,,street,,
4119,1008772,Lafayette County Farmers Market  Odessa,,,,,False,Odessa,Missouri,100 main street,Lafayette,-93.95197,39.000948,1,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6/28/2013 1:58:55 PM,Private business parking lot,100,,,main,,,,,street,,
4120,1010416,Lafayette Farmers and Artisans Market at the Horse Farm,https://www.facebook.com/LafayetteFarmersAndArtisansMarketAtTheHorseFarm,,,http://marketatthehorsefarm.com,True,Lafayette,Louisiana,2913 johnston street,Lafayette,-92.042045,30.204901,1,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6/27/2016 5:22:49 PM,,2913,,,johnston,,,,,street,,
4121,1006156,Lafayette Farmers Market,,,,http://www.cccfm.org,True,Lafayette,California,moraga road,Contra Costa,-122.118,37.8918,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4/5/2011 8:19:58 PM,Private business parking lot,,,,moraga,,,,,road,,
